UNITID,INSTNM,control_label,predominant_degree_label,region_label,locale_label,dominant_program,default_rate_pct,net_price,completion_rate,PCTPELL,risk_score,risk_flag
176062,Hatfield's Mississippi College of Beauty Culture,Private for-profit,Certificates,Southeast,Town,Trades & Applied,0.0,,0.85,0.6053,0.6843526870918639,1
461786,Advanced College of Cosmetology,Private for-profit,Certificates,Great Lakes,Town,Trades & Applied,0.0,,0.8333,0.5,0.6843147370057632,1
200554,United Tribes Technical College,Private nonprofit,Associate's,Plains,Suburb,Business,5.2,2010.0,,0.751,0.6839688774939507,1
366465,Ogeechee Technical College,Public,Certificates,Southeast,Town,Trades & Applied,1.4000000000000001,5222.0,0.4035,0.4235,0.6839454386702661,1
444370,American Advanced Technicians Institute,Private for-profit,Certificates,Southeast,Suburb,Trades & Applied,0.8,,0.8667,0.5952,0.6826722850546987,1
417831,Union County Vocational Technical School,Public,Certificates,Mid East,Suburb,Trades & Applied,3.6999999999999997,8325.0,0.9634,0.2195,0.6810417657241821,1
478917,Hays Academy of Hair Design,Private for-profit,Certificates,Plains,Town,Trades & Applied,0.0,,0.8148,0.4625,0.680577951802438,1
101277,New Beginning College of Cosmetology,Private for-profit,Certificates,Southeast,Town,Trades & Applied,0.0,,0.5574,0.4557,0.6801123961460184,1
146205,John A Logan College,Public,Associate's,Great Lakes,Town,Health,16.6,7599.0,0.4146,0.2916,0.6797525696938576,1
458140,Northwest School of Wooden Boat Building,Private nonprofit,Associate's,Far West,Rural,Trades & Applied,2.7,25795.0,,0.3065,0.6774421589486126,1
460765,Carolina College of Hair Design Inc,Private for-profit,Certificates,Southeast,City,Trades & Applied,1.7999999999999998,,0.7667,0.4561,0.6747544519938318,1
391759,Sharp's Academy of Hairstyling,Private for-profit,Certificates,Great Lakes,Suburb,Trades & Applied,4.3,,,0.5625,0.674080069427294,1
247010,Headmasters School of Hair Design,Private for-profit,Certificates,Rocky Mountains,City,Trades & Applied,1.4000000000000001,,0.64,0.5429,0.6713570344638545,1
160579,SOWELA Technical Community College,Public,Certificates,Southeast,City,STEM,2.1,8861.0,0.4324,0.4177,0.6707961852333291,1
459541,American Beauty Academy,Private for-profit,Certificates,Rocky Mountains,Town,Trades & Applied,0.0,,0.8333,0.5152,0.6705655130898762,1
188580,Albany Medical College,Private nonprofit,Graduate,Mid East,City,STEM,0.0,,,,0.6684735334903026,1
193405,Icahn School of Medicine at Mount Sinai,Private nonprofit,Graduate,Mid East,City,STEM,0.0,,,,0.6684735334903026,1
385415,Albert Einstein College of Medicine,Private nonprofit,Graduate,Mid East,City,STEM,0.0,,,,0.6684735334903026,1
486123,Theatre of Arts,Private for-profit,Associate's,Far West,City,Humanities,2.0,,0.5714,0.2564,0.6682865764580516,1
420723,Tillamook Bay Community College,Public,Associate's,Far West,Town,Humanities,2.1,4700.0,0.4255,0.1729,0.667052732438291,1
484020,Beyond Measure Barbering Institute,Private for-profit,Certificates,Southeast,Suburb,Trades & Applied,3.1,,0.7647,0.9718,0.666929740511047,1
488183,Regina Webb Academy,Private for-profit,Certificates,Southeast,City,Trades & Applied,0.0,,0.5714,0.56,0.6665992116467879,1
476735,Alexander Academy,Private for-profit,Certificates,New England,Suburb,Trades & Applied,0.0,,0.7576,0.7442,0.6642820794693698,1
449454,Academy of Natural Therapy Inc,Private for-profit,Certificates,Rocky Mountains,City,Health,2.0,,,0.5,0.6640654028552446,1
495350,Paul Mitchell the School-North Tahoe,Private for-profit,Certificates,Far West,Town,Trades & Applied,0.0,,0.7,0.375,0.6613203010903441,1
481058,Grace Mission University,Private nonprofit,Bachelor's,Far West,Suburb,Social Science & Public Service,9.0,,0.0,0.19,0.6605622325545543,1
208859,Phagans Grants Pass College of Beauty,Private for-profit,Certificates,Far West,City,Trades & Applied,0.0,,0.8,0.6389,0.6588678725474685,1
483425,Alexander Paul Institute of Hair Design,Private for-profit,Certificates,Southeast,City,Trades & Applied,0.0,,0.6667,0.5821,0.657090862224399,1
458122,Institute of Advanced Medical Esthetics,Private for-profit,Certificates,Southeast,Suburb,Trades & Applied,0.0,,,0.5224,0.656177237741441,1
260363,Greene County Career and Technology Center,Public,Certificates,Mid East,Town,Health,2.1,18315.0,1.0,0.7333,0.6561153236896344,1
199838,Vance-Granville Community College,Public,Associate's,Southeast,Town,Humanities,0.0,4534.0,0.4724,0.3138,0.655839559212814,1
410964,EINE Inc,Private for-profit,Certificates,New England,Suburb,Trades & Applied,0.0,,0.7273,0.2286,0.6552802874351109,1
243498,Seminario Evangelico de Puerto Rico,Private nonprofit,Graduate,Outlying Areas,City,STEM,2.8000000000000003,,,,0.6549940162359863,1
491473,Polytech Adult Education,Public,Certificates,Mid East,Suburb,Health,3.2,,1.0,0.0348,0.6535175595555106,1
223852,Charles and Sues School of Hair Design,Private for-profit,Certificates,Southwest,City,Trades & Applied,0.0,,0.8276,0.4078,0.6526074776000987,1
491695,Brown Beauty Barber School,Private for-profit,Certificates,Southeast,Suburb,Trades & Applied,0.0,,0.8333,0.7108,0.6525690869769253,1
363633,Luna Community College,Public,Associate's,Southwest,Rural,Health,5.2,7039.0,0.3868,0.2497,0.6524944995040879,1
198923,McDowell Technical Community College,Public,Certificates,Southeast,Rural,Humanities,0.0,6838.0,0.5714,0.3673,0.6489220886629513,1
444529,Stellar Career College,Private for-profit,Certificates,Far West,Suburb,Health,0.0,,0.82,0.6885,0.6488351419627731,1
228486,Southwestern Christian College,Private nonprofit,Associate's,Southwest,Town,Humanities,4.5,16870.0,,0.9057,0.6484695902479687,1
413820,Yukon Beauty College Inc,Private for-profit,Certificates,Southwest,Suburb,Trades & Applied,0.0,,0.7941,0.6591,0.6482128669985953,1
211334,Butler Beauty Academy,Private for-profit,Certificates,Mid East,Town,Trades & Applied,0.0,,0.7586,0.2195,0.6479113152417725,1
449506,SABER College,Private nonprofit,Associate's,Southeast,City,Health,2.1999999999999997,10311.0,1.0,0.8305,0.6463486524863824,1
454722,Academy of Esthetics and Cosmetology,Private for-profit,Certificates,Far West,Suburb,Trades & Applied,0.0,,0.7143,0.5366,0.644236526318018,1
480842,Shear Finesse Beauty Academy,Private for-profit,Certificates,Southeast,City,Trades & Applied,1.7000000000000002,,1.0,0.898,0.6442111231203171,1
490142,World Class Academy of Beauty Careers,Private for-profit,Certificates,Southeast,City,Trades & Applied,0.0,,1.0,0.6226,0.6436797176926521,1
444334,Advance Science International College,Private for-profit,Associate's,Southeast,Suburb,Health,2.0,,1.0,0.587,0.6427731099658891,1
444103,Byzantine Catholic Seminary of Saints Cyril and Methodius,Private nonprofit,Graduate,Mid East,City,STEM,0.0,,,,0.6426313724564799,1
246415,UCAS University of Cosmetology Arts & Sciences-San Antonio 410,Private for-profit,Certificates,Southwest,Suburb,Trades & Applied,0.0,,1.0,0.4615,0.6420438013454826,1
490531,Ray J's College of Hair,Private for-profit,Certificates,Southeast,City,Trades & Applied,0.0,,0.7727,0.6462,0.6415892153777295,1
164599,Bancroft School of Massage Therapy,Private for-profit,Certificates,New England,City,Health,0.0,,,0.2667,0.6409855725102609,1
419280,New Dimensions School of Hair Design,Private for-profit,Certificates,Plains,City,Trades & Applied,0.0,,,0.3256,0.6408545651527434,1
166805,Massachusetts School of Barbering,Private for-profit,Certificates,New England,Suburb,Trades & Applied,0.0,,0.8421,0.5052,0.6398175531933146,1
188261,Mesalands Community College,Public,Certificates,Southwest,Town,STEM,4.9,10078.0,0.5676,0.1141,0.6397059129734081,1
245980,Ponca City Beauty College,Private for-profit,Certificates,Southwest,Town,Trades & Applied,0.0,,0.7586,0.6034,0.6391334523500759,1
461379,Holistic Massage Training Institute,Private for-profit,Certificates,Mid East,City,Health,0.0,,,0.4,0.6390208391033976,1
228088,Seguin Beauty School-Seguin,Private for-profit,Certificates,Southwest,Town,Trades & Applied,0.0,,0.5333,0.4507,0.638204642374703,1
153463,American Hair Academy,Private for-profit,Certificates,Plains,Town,Trades & Applied,0.0,,0.6923,0.6897,0.6372117454792494,1
240709,Cheeks Beauty Academy,Private for-profit,Certificates,Rocky Mountains,City,Trades & Applied,0.0,,0.7059,0.72,0.6364182960470113,1
483887,Mind Body Institute,Private for-profit,Certificates,Southeast,City,Health,1.0999999999999999,,0.9091,0.3906,0.6343590306468697,1
226134,Laredo College,Public,Associate's,Southwest,City,Humanities,10.0,5309.0,,0.3847,0.6338732102893907,1
199892,Wayne Community College,Public,Certificates,Southeast,City,STEM,0.0,4152.0,0.5658,0.3748,0.6334990183742132,1
461537,Evolve Beauty Academy,Private for-profit,Certificates,Plains,Town,Trades & Applied,0.0,,0.8125,0.4286,0.6330380586762367,1
468255,Northwest College-Tualatin,Private for-profit,Certificates,Far West,Suburb,Trades & Applied,0.0,,0.8462,0.4524,0.6320566469052195,1
490221,MAK Beauty Institute,Private for-profit,Certificates,Southeast,Suburb,Trades & Applied,0.0,,0.75,0.64,0.6317861861632709,1
455929,The Academy of Hair Design LLC,Private for-profit,Certificates,Southwest,City,Trades & Applied,0.0,,0.8148,0.3977,0.6302228895895369,1
176600,Aquinas Institute of Theology,Private nonprofit,Graduate,Plains,City,STEM,20.0,,,,0.6300138751848957,1
140942,Savannah Technical College,Public,Certificates,Southeast,City,Trades & Applied,0.0,5821.0,0.3654,0.4681,0.6290340266152716,1
211130,Missio Theological Seminary,Private nonprofit,Graduate,Mid East,City,STEM,1.0999999999999999,,,,0.6289321742990166,1
183804,Beth Medrash Govoha,Private nonprofit,Bachelor's,Mid East,City,STEM,6.2,,,0.7274,0.6246140778962107,1
486983,Paul Mitchell the School-Madison,Private for-profit,Certificates,Great Lakes,City,Trades & Applied,4.7,,0.4,0.597,0.624138504435757,1
485704,River Valley School of Massage,Private for-profit,Certificates,Southeast,Town,Health,0.0,,1.0,0.5,0.6232021012763631,1
239877,State College of Beauty Culture Inc,Private for-profit,Certificates,Great Lakes,City,Trades & Applied,0.0,,0.55,0.3375,0.6229586214603718,1
483726,Luckes Beauty Academy LLC,Private for-profit,Certificates,Southeast,City,Trades & Applied,0.0,,0.5714,0.7273,0.6222132470399115,1
209667,Phagans Beauty College,Private for-profit,Certificates,Far West,City,Trades & Applied,0.0,,0.7885,0.4286,0.6213516027833108,1
183035,New Hampshire Institute for Therapeutic Arts,Private for-profit,Certificates,New England,City,Health,0.0,,1.0,0.2391,0.6203704553849795,1
491507,California Institute of Medical Science,Private for-profit,Certificates,Far West,Suburb,Health,0.0,,,0.525,0.6197041477715908,1
476568,Tomorrow's Image Barber And Beauty Academy of Virginia,Private for-profit,Certificates,Southeast,City,Trades & Applied,0.0,,0.4643,0.8148,0.6194662115811966,1
193609,Neighborhood Playhouse School of the Theater,Private nonprofit,Certificates,Mid East,City,Humanities,4.3,33096.0,1.0,0.125,0.6192256961800302,1
367431,Butler Beauty Academy-New Castle Beauty Academy,Private for-profit,Certificates,Mid East,Town,Trades & Applied,0.0,,0.5,0.2889,0.618891035137763,1
469610,Allen School-Phoenix,Private for-profit,Certificates,Southwest,City,Health,0.0,,0.925,0.8475,0.6187895543310419,1
451626,Victoria's Academy of Cosmetology,Private for-profit,Certificates,Far West,City,Trades & Applied,0.0,,0.8864,0.4818,0.6177464527336733,1
487621,Celebrity Barber School,Private for-profit,Certificates,Southeast,City,Trades & Applied,0.0,,0.8571,0.5152,0.6171182917366328,1
160126,Celebrity Stylist Beauty School,Private for-profit,Certificates,Southeast,City,Trades & Applied,0.0,,0.8,0.5161,0.6163153605448217,1
436614,International Baptist College and Seminary,Private nonprofit,Bachelor's,Southwest,City,Social Science & Public Service,3.4000000000000004,16828.0,0.4286,0.3091,0.6161775125884685,1
146977,McCormick Theological Seminary,Private nonprofit,Graduate,Great Lakes,City,STEM,8.0,,,,0.6152252521384199,1
483841,Grace International Beauty School,Private for-profit,Certificates,Mid East,City,Trades & Applied,0.0,,0.8824,0.5528,0.6135112982924453,1
485573,Universal Healthcare Careers College,Private for-profit,Certificates,Far West,City,Health,2.0,,0.8873,0.5485,0.6133930984030936,1
198710,Isothermal Community College,Public,Certificates,Southeast,Town,Humanities,0.0,6723.0,0.4874,0.3433,0.6133584037100158,1
157207,Lexington Theological Seminary,Private nonprofit,Graduate,Southeast,City,STEM,0.0,,,,0.6128549660524869,1
157298,Louisville Presbyterian Theological Seminary,Private nonprofit,Graduate,Southeast,City,STEM,2.1999999999999997,,,,0.612474831739389,1
481571,Belle Academy of Cosmetology LLC,Private for-profit,Certificates,New England,Rural,Trades & Applied,0.0,,0.8929,0.25,0.611515038518869,1
447449,Academy of Hair Design-Jasper,Private for-profit,Certificates,Southwest,Town,Trades & Applied,0.0,,0.9688,0.52,0.6099364778895531,1
475565,CUNY Stella and Charles Guttman Community College,Public,Associate's,Mid East,City,Humanities,2.1,5643.0,0.248,0.6318,0.6095117051139054,1
488174,Ea La Mar's Cosmetology & Barber College,Private for-profit,Certificates,Plains,City,Trades & Applied,0.0,,0.8,0.7708,0.6091118752563295,1
491534,Pets Playground Grooming School,Private for-profit,Certificates,Southeast,City,STEM,0.0,,,0.381,0.6082315878078683,1
452009,The Hair Academy,Private for-profit,Certificates,Plains,City,Trades & Applied,0.0,,0.6552,0.2892,0.6080423649347639,1
143659,Catholic Theological Union at Chicago,Private nonprofit,Graduate,Great Lakes,City,STEM,3.6999999999999997,,,,0.6071147498631239,1
166498,Lowell Academy Hairstyling Institute,Private for-profit,Certificates,New England,Suburb,Trades & Applied,1.3,,0.625,0.2316,0.6069573104941071,1
490416,J's Barber College,Private for-profit,Certificates,Southeast,Town,Trades & Applied,1.3,,0.7368,0.5946,0.6063711544113141,1
127954,Montessori Education Center of the Rockies,Private nonprofit,Certificates,Rocky Mountains,City,Education,2.3,13285.0,,0.1667,0.6044134540270641,1
476610,Barber & Beauty Institute of New York,Private for-profit,Certificates,Mid East,Suburb,Trades & Applied,0.0,,0.6429,0.5735,0.6038920229458595,1
443702,Bexley Hall Seabury Western Theological Seminary Federation Inc.,Private nonprofit,Graduate,Great Lakes,City,STEM,0.0,,,,0.6038017732722166,1
141255,Wiregrass Georgia Technical College,Public,Certificates,Southeast,Rural,Trades & Applied,0.0,1228.0,0.4375,0.394,0.6028798368566101,1
485236,Fountain of Youth Academy of Cosmetology,Private for-profit,Certificates,Mid East,City,Trades & Applied,0.0,,0.6667,0.1864,0.6027498355861528,1
145309,Gem City College,Private for-profit,Certificates,Great Lakes,Town,Trades & Applied,0.0,,0.8571,0.6531,0.60230428840234,1
444440,Blue Cliff Career College,Private for-profit,Certificates,Southeast,City,Trades & Applied,0.0,,0.7143,0.7639,0.6021938944380143,1
493770,Vski Cosmetology School,Private nonprofit,Certificates,Southeast,City,Trades & Applied,0.0,10524.0,0.68,0.3333,0.6011216334263496,1
488299,Mission Beauty Institute,Private for-profit,Certificates,Southwest,City,Trades & Applied,0.0,,0.6222,0.7049,0.6003287809105571,1
495387,Larry's Barber College,Private for-profit,Certificates,Great Lakes,City,Trades & Applied,0.0,,0.8,0.8788,0.6002106317302135,1
490522,Allgood Beauty Institute,Private for-profit,Certificates,Southwest,Suburb,Trades & Applied,0.0,,1.0,0.6111,0.5994016718906439,1
193991,Empire Beauty School-Peekskill,Private for-profit,Certificates,Mid East,Suburb,Trades & Applied,0.0,,0.8696,0.3836,0.5985272599142065,1
215424,Pittsburgh Theological Seminary,Private nonprofit,Graduate,Mid East,City,STEM,3.5999999999999996,,,,0.5973277908361555,1
441210,East Valley Institute of Technology,Public,Certificates,Southwest,City,Health,100.0,16847.0,0.6,0.1758,0.5967046340022457,1
227289,Oblate School of Theology,Private nonprofit,Graduate,Southwest,City,STEM,0.0,,,,0.5965790226322035,1
441830,Healing Mountain Massage School,Private for-profit,Certificates,Rocky Mountains,City,Health,0.0,,0.8214,0.5333,0.596445459594521,1
475431,ASI Career Institute,Private for-profit,Certificates,Mid East,Suburb,Health,0.0,,0.9444,0.4211,0.596388358670512,1
443146,Jay's Technical Institute,Private for-profit,Certificates,Southwest,City,Trades & Applied,0.0,,0.5455,0.3182,0.596346807040346,1
491589,Mystros Barber Academy,Private nonprofit,Certificates,Southwest,City,Trades & Applied,0.0,,0.75,0.1,0.5963046759356947,1
381699,Cheeks Beauty Academy,Private for-profit,Certificates,Rocky Mountains,Suburb,Trades & Applied,0.0,,0.6875,0.7273,0.5960447839300849,1
430306,Cayce/Reilly School of Massage,Private nonprofit,Certificates,Southeast,City,Health,1.0,17382.0,0.9268,0.4118,0.595995017709751,1
192484,Long Island Beauty School-Hempstead,Private for-profit,Certificates,Mid East,Suburb,Trades & Applied,0.0,,0.8333,0.4217,0.5956420695134748,1
482200,Cosmetology Academy of Texarkana,Private for-profit,Certificates,Southwest,City,Trades & Applied,0.0,,0.6119,0.6981,0.5954675507698026,1
209153,Phagans Medford Beauty School,Private for-profit,Certificates,Far West,City,Trades & Applied,1.3,,0.6818,0.7377,0.5954208908514462,1
215619,Reconstructionist Rabbinical College,Private nonprofit,Graduate,Mid East,Suburb,STEM,4.5,,,,0.5952849449819407,1
482246,Lynnes Welding Training,Private for-profit,Certificates,Plains,City,Trades & Applied,0.0,,0.907,0.1224,0.5950126007002546,1
193751,Northeast College of Health Sciences,Private nonprofit,Graduate,Mid East,Rural,STEM,0.0,,,,0.5948790296318607,1
213330,Butler Beauty Academy-Kittanning Beauty Academy,Private for-profit,Certificates,Mid East,Town,Trades & Applied,0.0,,0.7097,0.1429,0.5946667887586234,1
485801,Westchester School for Medical & Dental Assistants,Private for-profit,Certificates,Mid East,Suburb,Health,0.0,,1.0,0.8376,0.5935351034703552,1
442064,Won Institute of Graduate Studies,Private nonprofit,Graduate,Mid East,Suburb,STEM,1.5,,,,0.592521659475682,1
131405,Pontifical Faculty of the Immaculate Conception at the Dominican House of Studies,Private nonprofit,Graduate,Mid East,City,STEM,0.0,,,,0.5911063670759337,1
198206,Carteret Community College,Public,Certificates,Southeast,Town,Trades & Applied,0.0,11889.0,0.4153,0.3771,0.5909448973411393,1
145886,Institute for Clinical Social Work,Private nonprofit,Graduate,Great Lakes,City,STEM,0.0,,,,0.5903212883239753,1
216348,Theological Seminary of the Reformed Episcopal Church,Private nonprofit,Graduate,Mid East,Suburb,STEM,0.0,,,,0.5902122653300047,1
197814,College of the Albemarle,Public,Associate's,Southeast,Town,Humanities,0.0,4751.0,0.3898,0.1876,0.5896356582303969,1
231068,SIT Graduate Institute,Private nonprofit,Graduate,New England,Rural,STEM,0.0,,,,0.5891866040315308,1
376631,Mr Wayne's School of Unisex Hair Design,Private for-profit,Certificates,Southeast,Town,Trades & Applied,0.0,,0.6923,0.6452,0.5888319926649662,1
441104,Richmont Graduate University,Private nonprofit,Graduate,Southeast,City,STEM,0.0,,,,0.5883724876131096,1
491598,European Medical School of Massage,Private for-profit,Certificates,Mid East,Suburb,Health,0.0,,0.8462,0.7941,0.5880686881179183,1
447917,Augusta School of Massage,Private for-profit,Certificates,Southeast,Suburb,Health,0.0,,0.7931,0.4706,0.5862029531709585,1
241793,Center for Advanced Studies On Puerto Rico and the Caribbean,Private nonprofit,Graduate,Outlying Areas,City,STEM,0.0,,,,0.5860680778256426,1
490249,Mobile Technical Training,Private for-profit,Certificates,Mid East,Suburb,Trades & Applied,0.0,,0.8485,0.8732,0.5858630827592324,1
131830,National Conservatory of Dramatic Arts,Private nonprofit,Certificates,Mid East,City,Humanities,0.0,,0.5,0.1667,0.5857483533413241,1
499033,Champ's Barber School-Lebanon,Private for-profit,Certificates,Mid East,City,Trades & Applied,0.0,,,0.5294,0.5855535734319476,1
483513,Neecee's Barber College,Private for-profit,Certificates,Southwest,City,Trades & Applied,0.0,,0.3684,0.6604,0.583945308836517,1
178518,Nazarene Theological Seminary,Private nonprofit,Graduate,Plains,City,STEM,0.0,,,,0.5832715259538568,1
483975,Alabama College of Osteopathic Medicine,Private nonprofit,Graduate,Southeast,City,STEM,0.0,,,,0.5830508486378071,1
195155,St Bernard's School of Theology and Ministry,Private nonprofit,Graduate,Mid East,Suburb,STEM,0.0,,,,0.5826144518947207,1
237321,Clarksburg Beauty Academy and School of Massage Therapy,Private for-profit,Certificates,Southeast,Town,Trades & Applied,0.0,,0.75,0.75,0.5822874407423009,1
208044,Formations Institute of Cosmetology & Barbering,Private for-profit,Certificates,Southwest,Town,Trades & Applied,0.0,,0.6042,0.6567,0.5819869457678297,1
439817,Northeastern Seminary,Private nonprofit,Graduate,Mid East,Suburb,STEM,0.0,,,,0.5816338580105643,1
175722,Academy of Hair Design-Grenada,Private for-profit,Certificates,Southeast,Rural,Trades & Applied,0.0,,0.7273,0.7708,0.5807733029610266,1
486503,Laredo CHI Academy Beauty School,Private for-profit,Certificates,Southwest,City,Trades & Applied,0.0,,0.7586,0.5484,0.5807623346572247,1
456542,Geisinger Commonwealth School of Medicine,Private nonprofit,Graduate,Mid East,City,STEM,0.0,,,,0.5795053709583341,1
485962,VH Barber & Styling Academy,Private for-profit,Certificates,Southeast,City,Trades & Applied,0.0,,0.2857,0.5439,0.5786000637288562,1
490151,Allied Health Careers Institute,Private for-profit,Certificates,Southeast,City,Health,1.9,,0.7692,0.7105,0.5784486888773,1
488527,Arkansas Colleges of Health Education,Private nonprofit,Graduate,Southeast,City,STEM,0.0,,,,0.5783994660676841,1
486372,San Francisco Film School,Private for-profit,Certificates,Far West,City,Humanities,2.7,,0.2115,0.172,0.5783946503181283,1
186405,Capital Health School of Radiologic Technology,Private nonprofit,Certificates,Mid East,City,Health,0.0,,,0.25,0.5783826143283459,1
213446,Lancaster Theological Seminary,Private nonprofit,Graduate,Mid East,City,STEM,0.0,,,,0.5781622929897421,1
104665,The School of Architecture,Private nonprofit,Graduate,Southwest,City,STEM,0.0,,,,0.5769605182786884,1
243799,Blue Hills Regional Technical School,Public,Certificates,New England,Rural,Health,0.0,16405.0,1.0,0.5217,0.5763840658927117,1
140146,Interdenominational Theological Center,Private nonprofit,Graduate,Southeast,City,STEM,0.0,,,,0.5753452692018733,1
461272,Mandalyn Academy,Private for-profit,Certificates,Rocky Mountains,Suburb,Trades & Applied,0.0,,0.6316,0.4255,0.5742078616800271,1
481094,Sotheby's Institute of Art-NY,Private for-profit,Graduate,Mid East,City,STEM,0.0,,,,0.5740689900070675,1
168555,Hillsdale Beauty College,Private for-profit,Certificates,Great Lakes,Town,Trades & Applied,0.0,,0.6923,0.6406,0.5727566805503109,1
483753,Champ's Barber School,Private for-profit,Certificates,Mid East,City,Trades & Applied,0.0,,0.7778,0.7294,0.5713393172348747,1
499325,Academy of Cosmetology Barbering and Esthetics,Private for-profit,Certificates,Southwest,City,Trades & Applied,0.0,,,0.4286,0.57115831854323,1
152628,Vincennes Beauty College,Private for-profit,Certificates,Great Lakes,Town,Trades & Applied,0.0,,0.1667,0.3125,0.5705909954718793,1
443632,Colorado Media School,Private for-profit,Certificates,Rocky Mountains,City,Trades & Applied,0.0,,0.6951,0.4183,0.5687962277915334,1
439932,Shawnee Beauty College,Private for-profit,Certificates,Southwest,Town,Trades & Applied,0.0,,0.9355,0.6635,0.568733060199916,1
220871,Memphis Theological Seminary,Private nonprofit,Graduate,Southeast,City,STEM,0.0,,,,0.5681661821866145,1
423652,Oregon Coast Community College,Public,Associate's,Far West,Town,Health,3.9,11695.0,0.3095,0.3719,0.5675772693310873,1
192004,Jamestown Business College,Private for-profit,Associate's,Mid East,Town,Business,3.6999999999999997,19567.0,,0.6864,0.5673929831098916,1
146807,Steven Papageorge Hair Academy,Private for-profit,Certificates,Great Lakes,City,Trades & Applied,2.6,,0.7,0.5256,0.5673751173063185,1
491747,UR Beauty & Barber Academy,Private for-profit,Certificates,Southeast,City,Trades & Applied,0.0,,0.6154,0.4,0.567159384496602,1
491677,Lehigh Valley Barber School,Private for-profit,Certificates,Mid East,City,Trades & Applied,0.0,,0.7333,0.5556,0.5663829666569001,1
490018,National Personal Training Institute-Tampa,Private for-profit,Certificates,Southeast,Suburb,STEM,0.0,,,0.34,0.5662503019268715,1
439844,Omega Institute of Cosmetology,Private for-profit,Certificates,Southeast,City,Trades & Applied,0.0,,0.8667,0.4133,0.5653741751093896,1
491701,Rexburg College of Massage Therapy,Private for-profit,Certificates,Rocky Mountains,Town,Health,0.0,,,0.4342,0.564821332449378,1
129491,Hartford International University for Religion and Peace,Private nonprofit,Graduate,New England,City,STEM,2.1,,,,0.564166085292114,1
446093,Sutter County Career Training Center,Private for-profit,Certificates,Far West,City,Health,0.0,,0.5581,0.4552,0.5631320846646032,1
369659,Oregon College of Oriental Medicine,Private nonprofit,Graduate,Far West,City,STEM,0.0,,,,0.5629675905108495,1
210368,Western Seminary,Private nonprofit,Graduate,Far West,City,STEM,0.0,,,,0.5620168274267973,1
200110,Josef's School of Hair Skin & Body-Grand Forks,Private for-profit,Certificates,Plains,City,Trades & Applied,0.0,,0.7083,0.5139,0.5619365527446171,1
106324,Arkansas Beauty College,Private for-profit,Certificates,Southeast,Town,Trades & Applied,0.0,,0.6957,0.6226,0.5575931672646878,1
451307,The Salon Professional Academy-Battle Creek,Private for-profit,Certificates,Great Lakes,City,Trades & Applied,0.0,,0.75,0.5616,0.5571898505967703,1
449834,Virginia Beach Theological Seminary,Private nonprofit,Graduate,Southeast,City,STEM,0.0,,,,0.556325131460617,1
48385001,Alliance Computing Solutions - NYC,Private for-profit,Not classified,Mid East,Other/Unknown,STEM,4.2,,,,0.5559804717304396,1
140562,Morehouse School of Medicine,Private nonprofit,Graduate,Southeast,City,STEM,0.0,,,,0.5554145667752561,1
483799,East-West Healing Arts Institute,Private for-profit,Certificates,Great Lakes,City,Health,0.0,,0.8,0.3889,0.5552986044812236,1
491233,Unlimited Cosmetology School,Private for-profit,Certificates,Southeast,City,Trades & Applied,0.0,,0.625,0.2037,0.5550334384178025,1
114637,Redondo Beach Beauty College,Private for-profit,Certificates,Far West,City,Trades & Applied,0.0,,1.0,0.2913,0.5542759436097371,1
199634,Sandhills Community College,Public,Associate's,Southeast,Rural,Humanities,0.0,8596.0,0.4789,0.3245,0.5541117227172134,1
209205,Northwest College-Clackamas,Private for-profit,Certificates,Far West,Suburb,Trades & Applied,0.0,,0.4773,0.5946,0.5530184201147886,1
134024,Florida School of Massage,Private for-profit,Certificates,Southeast,Rural,Health,0.0,,0.7692,0.5341,0.5529304252912354,1
414966,Phillips Theological Seminary,Private nonprofit,Graduate,Southwest,City,STEM,0.0,,,,0.5524785444648621,1
488651,Glitz School of Cosmetology,Private for-profit,Certificates,Southwest,City,Trades & Applied,0.0,,0.5814,0.6085,0.5523809974374221,1
461485,Shepherds Theological Seminary,Private nonprofit,Graduate,Southeast,City,STEM,0.0,,,,0.5522308610324547,1
156754,PJ's College of Cosmetology-Glasgow,Private for-profit,Certificates,Southeast,Town,Trades & Applied,0.0,,0.5294,0.7246,0.5516837122409349,1
163815,Maryland Beauty Academy of Essex,Private for-profit,Certificates,Mid East,Suburb,Trades & Applied,1.4000000000000001,,0.7813,0.6774,0.5512790406176423,1
236018,BJ's Beauty & Barber College,Private for-profit,Certificates,Far West,City,Trades & Applied,0.0,,0.9091,0.1742,0.5506694735364132,1
196884,Union Theological Seminary in the City of New York,Private nonprofit,Graduate,Mid East,City,STEM,0.0,,,,0.5498841152148922,1
189015,Bank Street College of Education,Private nonprofit,Graduate,Mid East,City,STEM,0.0,,,,0.5498841152148922,1
223056,Baldwin Beauty School-South Austin,Private for-profit,Certificates,Southwest,City,Trades & Applied,0.0,,0.3182,0.5309,0.5495463564446984,1
457615,Blackstone Valley Vocational Regional School District,Public,Certificates,New England,Suburb,Health,0.0,,,0.3043,0.5491699972863879,1
461740,Buckner Barber School,Private for-profit,Certificates,Southwest,City,Trades & Applied,0.0,,0.2727,0.6531,0.5487816041938596,1
481340,The Salon Professional Academy-Nashville,Private for-profit,Certificates,Southeast,City,Trades & Applied,0.0,,0.7273,0.3137,0.5483768060319995,1
