precision,recall,threshold
0.02204724409448819,1.0,9.026167924132941e-05
0.02206461780929866,1.0,9.235618245286318e-05
0.022082018927444796,1.0,9.30121964721899e-05
0.022099447513812154,1.0,9.414537544968234e-05
0.022116903633491312,1.0,9.918585145445225e-05
0.022134387351778657,1.0,9.988084152341839e-05
0.022151898734177215,1.0,0.00010348710332352455
0.022169437846397466,1.0,0.00010531018227653145
0.022187004754358162,1.0,0.00011110998182562504
0.022204599524187154,1.0,0.00011185296372083653
0.022222222222222223,1.0,0.00011420452118484916
0.022239872915011914,1.0,0.00011984223551408642
0.022257551669316374,1.0,0.00012030031586784799
0.022275258552108195,1.0,0.00012667892368373426
0.022292993630573247,1.0,0.00013993981454393103
0.022310756972111555,1.0,0.0001427926089104968
0.022328548644338118,1.0,0.00014506780061605254
