precision,recall,threshold
0.023993144815766924,1.0,0.004486561613339295
0.024013722126929673,1.0,0.004585994374927871
0.0240343347639485,1.0,0.004594103216066626
0.024054982817869417,1.0,0.004700578741566997
0.02407566638005159,1.0,0.004775596886698315
0.024096385542168676,1.0,0.00486393788629197
0.024117140396210164,1.0,0.004885774220772011
0.02413793103448276,1.0,0.004982592535395804
0.024158757549611734,1.0,0.0050290055309597185
0.024179620034542316,1.0,0.005035054750431072
0.024200518582541054,1.0,0.0052792008510150435
0.02422145328719723,1.0,0.005310399637395229
0.024242424242424242,1.0,0.005337825281866823
0.024263431542461005,1.0,0.005420217319949055
0.024284475281873375,1.0,0.005586685526600488
0.024305555555555556,1.0,0.005597807952170471
0.02432667245873154,1.0,0.0056794168188893405
0.02434782608695652,1.0,0.005699072324285025
